Bucket label,m/z,Neutral Mass,Matched HMDB IDs,Matched HMDB names,Matched HMDB formulas,HMDB match count,Has Match?,THP1_1,THP1_2,THP1_3,THP1_4,THP1_5,THP1_6,THP1_7,Ecoli_1,Ecoli_2,Ecoli_3,Ecoli_4,Ecoli_5,Ecoli_6,Ecoli_7
320.15995354801106 Da,321.16723,320.15995354801106,,,,,False,0.0003131660954166053,0.00029997856485110134,0.000308464145357117,0.00027980182912889536,0.00028729494619895426,0.000256550488134288,0.00025022235914899454,0.00029303347183176165,0.0002980592951813718,0.0002432577653588391,0.00024179177165645872,0.00026922861716807147,0.0002711752450128549,0.0002827041167633758
320.19425354801103 Da,321.20153,320.19425354801103,,,,,False,4.3108211440143044e-05,4.1305296231516834e-05,4.318367454409537e-05,,,,,,,,,,5.38568710560882e-05,
320.19634354801104 Da,321.20362,320.19634354801104,['HMDB0257190'],['Arginylphenylalaninamide'],['C15H24N6O2'],1,True,0.0001463571608998959,0.00013442379124368773,0.0001489660541651279,0.00014932112762194096,0.00013037846547992195,0.0001546878204070667,0.0001501068672894393,0.00015559453225660514,0.00011731166758436713,0.00012873220428777094,0.00013274966868862103,0.0001224059291511716,0.00012204100569006464,0.00014962366244474173
320.21174354801104 Da,321.21902,320.21174354801104,['HMDB0303281'],['Potassium oleate'],['C18H33KO2'],1,True,0.0009221143559122637,0.0009037094928390549,0.000937262094598904,0.0010193249832101024,0.001090866894844275,0.001021331729331323,0.0009861589972778913,0.0009955364548979802,0.0009611969579988258,0.0009710132953598779,0.000995838733319026,0.0010095482784270137,0.0010816658536619587,0.0009907002856805807
320.23272354801105 Da,321.24,320.23272354801105,,,,,False,0.0009382199480015731,0.0009429577841251765,0.000885295313868685,0.0009401973887840177,0.0009349499306465933,0.0009507177036999458,0.0009424438507349278,0.0008608190768380651,0.0008306097496386265,0.0008166132947276991,0.0007654247306375375,0.0008008544434913379,0.0007713241320187801,0.0007705977999922651
320.26910354801106 Da,321.27638,320.26910354801106,,,,,False,9.037058919323483e-05,7.146289669668758e-05,9.95975148775557e-05,0.00010226408943036612,0.00010339269065468825,8.13344614180501e-05,9.468221120243892e-05,0.0001697125495614537,0.00013218963349837448,0.00010797546707314082,0.00012639199892009186,0.00012133909135143562,0.0001270879687862886,0.00012231455699391854
320.965218548011 Da,321.972495,320.965218548011,,,,,False,,,,,,,,5.8892969947124244e-05,4.683069927273616e-05,4.199440082974058e-05,,4.71996411988383e-05,5.4944862296378284e-05,5.129016462915975e-05
321.12693354801104 Da,322.13421,321.12693354801104,,,,,False,0.00013216741442280535,0.00010556348531387355,0.00011278830154277583,0.00010336166907630825,0.00011138701714650843,0.00011035006332239839,0.00010883051500889642,8.194098639065938e-05,9.154969769953992e-05,8.330246247624648e-05,9.1039131298072e-05,7.731074744339703e-05,8.542475617329522e-05,6.672775566070746e-05
321.16331354801105 Da,322.17059,321.16331354801105,,,,,False,4.531170539303544e-05,,4.113405700821478e-05,5.435646238121329e-05,5.1818643476970836e-05,5.586771700323463e-05,4.4770261202075736e-05,4.63905475700856e-05,4.836064353499489e-05,5.080190174102332e-05,,5.229072565851045e-05,4.277256164899355e-05,5.5467835918824106e-05
321.19159354801104 Da,322.19887,321.19159354801104,,,,,False,0.00012660702454562998,0.00011008464061298692,0.00012488052287729863,8.407921579691966e-05,7.880427189580036e-05,8.559450723372351e-05,9.019298301114538e-05,,,,,,,
321.21510354801103 Da,322.22238,321.21510354801103,,,,,False,0.0001956313450623393,0.0001874268147057248,0.0001985333921537733,0.00018808399756590114,0.00021832991669620643,0.00021332860713253393,0.00020084694769802224,0.00020322044683040473,0.00019467595289390628,0.00018371690772081724,0.0002048011585188645,0.00020522284761227387,0.00019596415398623744,0.00018956723324090058
321.23607854801105 Da,322.243355,321.23607854801105,,,,,False,0.00017070587908319748,0.00015144916738902328,0.00016095741224115333,0.00016410588986542007,0.00016695722712637402,0.00020196539699843328,0.00018445376774441086,0.00016494844649458956,0.0001756319971158649,0.00014630035368163634,0.00013034041427896378,0.00012541102135199913,0.00015410364752735205,0.00016103543599035115
321.26437854801105 Da,322.271655,321.26437854801105,,,,,False,5.341234140582171e-05,6.18418552982824e-05,4.842929593993918e-05,5.6004758797813714e-05,6.0563839613705854e-05,6.073754389347369e-05,6.067545360370584e-05,9.333731759706732e-05,0.00011186866929825731,0.00010087247885493672,0.0001150244364579555,0.00010698545878505444,0.00013767607184915964,0.00013036370419050472
321.80384354801106 Da,322.81112,321.80384354801106,,,,,False,9.238155301997749e-05,0.00010315762608287446,9.869672351235904e-05,0.00013033591212124144,0.00011238541121876033,0.00012993043135878834,0.00012005165583512329,8.194007278053159e-05,7.531016234155418e-05,0.00012599778275166351,0.0001441146442465829,0.0001520790305289945,0.00015400429995273681,0.0001526792475674237
321.855283548011 Da,322.86256,321.855283548011,,,,,False,0.00023321038899198383,0.0002572648404852325,0.0002564958031250731,0.0002516248780262237,0.00023372069472730214,0.00023625709881215401,0.0002430004578414801,0.00042944937570245085,0.0004317041088769845,0.00042259863845826027,0.0004101695075366466,0.00041294611111514066,0.0004297096687339536,0.00039071590630221587
322.00415854801105 Da,323.011435,322.00415854801105,,,,,False,0.00019256247195988937,0.00018165397379966755,0.00018514131814394665,0.00017669319999318457,0.00015476250089857175,0.0001743683076693643,0.00017430513226822288,0.00041958354909876847,0.0004510878862187445,0.0004546436104441976,0.0004367555920843441,0.00044940918761304083,0.0004269386638633871,0.0004241387195291992
322.08185354801105 Da,323.08913,322.08185354801105,,,,,False,,6.963271514501542e-05,4.350680782797036e-05,5.315609593079096e-05,5.911334256533987e-05,,6.160202008714462e-05,9.997004406940808e-05,0.00011849867684322009,0.00010651517377596187,0.00012041799055795385,0.00012182203314990464,0.00011689377692393475,0.00011069649712122908
322.10283354801106 Da,323.11011,322.10283354801106,,,,,False,0.00023953729499259752,0.00023321531359561608,0.00022991260087150213,0.00024323216713738934,0.00023851774936246067,0.00021637132007426942,0.00023890206756162015,0.0002715985171243185,0.00026404886877715006,0.0002463490921606325,0.0002529637641630018,0.00023256931448987367,0.00023436049363007413,0.00023114144122890555
322.11823354801106 Da,323.12551,322.11823354801106,,,,,False,4.5502082252517804e-05,6.352417185856087e-05,5.462465202380155e-05,,5.6964438166890946e-05,5.9671256798750225e-05,5.45275346638159e-05,0.00010770944310064272,0.00012045399999179994,0.00011807687737209166,0.00012003263590519392,9.573526826903705e-05,0.00010086209359925523,0.00010335974925680208
322.139218548011 Da,323.14649499999996,322.139218548011,['HMDB0257574'],"['4-[(2R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]butanamide']",['C13H18N6O4'],1,True,0.0014167861798126894,0.0014170130404755489,0.0013953675948634543,0.001406167975828177,0.0013683160103619887,0.001382515626560974,0.0013046538261591127,0.0014296229418595313,0.0013624769908909362,0.0014210999514627464,0.0014081160033424453,0.0013229747118726424,0.001370630741197974,0.001375470259772221
322.15461354801107 Da,323.16189,322.15461354801107,['HMDB0247525'],['10-(Phosphonooxy)decyl methacrylate'],['C14H27O6P'],1,True,0.00011519747300712711,0.00012316613615559683,0.00014306806658503088,0.00011664790020444667,0.00013187444611785382,0.0001166391954190966,0.00011780716085379795,5.54043912018641e-05,,,,,,4.955688182883166e-05
322.17560354801105 Da,323.18288,322.17560354801105,,,,,False,0.0005512972136551211,0.0005689420250175645,0.0005071353400469312,0.000530968727790876,0.0005079741488588001,0.0005148571001870322,0.0005333937407225389,0.00035664718989241275,0.0002994160906844966,0.00029077537408081375,0.00029342101703293066,0.0002957980397361432,0.00027137186236748007,0.00027944164824754414
322.19094354801103 Da,323.19822,322.19094354801103,,,,,False,5.5951510908098915e-05,6.155204367283795e-05,6.082064246778027e-05,7.19387623986467e-05,6.650920847899868e-05,6.692536781749445e-05,6.599295514040483e-05,9.962972429680366e-05,8.104819017241701e-05,9.41338193896984e-05,0.00010298272676794068,8.574657912109628e-05,6.54834848551608e-05,8.675011753044072e-05
322.20987354801105 Da,323.21715,322.20987354801105,,,,,False,6.002581911377523e-05,5.164372708784958e-05,4.593016106623672e-05,6.699323896353067e-05,7.760330016229527e-05,6.317141701016962e-05,7.54580649945733e-05,4.945089233180739e-05,5.762578340609143e-05,6.254368046871293e-05,6.088782245168017e-05,5.8011258625590064e-05,6.825434476331298e-05,5.7912572696701033e-05
322.21199354801104 Da,323.21927,322.21199354801104,,,,,False,0.00023052559312878958,0.00024841431284757133,0.0002660894263521457,0.0002340404315354172,0.0002525101510250792,0.00025634514711925227,0.00026427236981741873,0.00022141960210385602,0.00019535439215799785,0.00018025547340350492,0.000206534102108061,0.00018330508408081393,0.00021021395931407306,0.00019078922846354546
322.22739354801104 Da,323.23467,322.22739354801104,"['HMDB0249242', 'HMDB0303350']","['Bis(2-ethylhexyl) hydrogen phosphate', 'Potassium octadecanoate']","['C16H35O4P', 'C18H35KO2']",2,True,0.00015421532036187846,0.00014000048087780718,0.00016215581609477548,0.00015751041137518804,0.00015286317061711843,0.0001573233190801427,0.0001445436090847927,0.00035970890506932627,0.0003528070979657328,0.0003486752409618219,0.0003924450278599227,0.0004020843480501323,0.00039447930821890563,0.0004029435208765594
322.24837354801105 Da,323.25565,322.24837354801105,,,,,False,0.00021020170482795975,0.00020243219912460355,0.0001877394619927295,0.00019567543970125316,0.00019673975468856208,0.0002129215910216694,0.00019713839476929592,0.0001680088743117775,0.00014944481439483321,0.00019609595060205947,0.00016992983135027514,0.00015537576294325187,0.0001753796361149523,0.00014004338906792543
322.88234854801107 Da,323.889625,322.88234854801107,,,,,False,,,4.980214882555365e-05,,,,4.447662057691847e-05,,,,,,,
322.962293548011 Da,323.96957,322.962293548011,,,,,False,,,,,,,,,,,3.9695292003981005e-05,4.57430027436462e-05,5.4053053523470404e-05,
323.00754354801103 Da,324.01482,323.00754354801103,,,,,False,,,,,,,,4.1497874641600566e-05,,,,4.118505307257713e-05,,
323.106208548011 Da,324.11348499999997,323.106208548011,,,,,False,4.3128012131453846e-05,4.197486911980056e-05,4.3630947223044054e-05,,,4.227037680976589e-05,,,4.304376031247867e-05,,,4.545193075274619e-05,,
323.12397354801107 Da,324.13125,323.12397354801107,,,,,False,4.6938732410957265e-05,,,4.3962994391217755e-05,,4.643010524173668e-05,,4.005187897569625e-05,3.7432594770734335e-05,3.928176078325653e-05,4.6582524574343947e-05,4.249409572564864e-05,4.1336467331111985e-05,
323.13446354801107 Da,324.14174,323.13446354801107,,,,,False,7.066585867956342e-05,6.842898702098547e-05,4.8327944712121546e-05,4.131541705246619e-05,5.236532499018649e-05,5.2568241098669196e-05,4.69647758141345e-05,,,,,,,
323.14257354801106 Da,324.14985,323.14257354801106,,,,,False,0.0002255392828691927,0.0002207085093394426,0.00023650765262558802,0.00020586484637034663,0.00021253002699453578,0.00022306637841395984,0.0002238745094801907,0.00022499048881608407,0.0002252790724170553,0.0002239517642571654,0.00022888119140615656,0.0002139488042433234,0.00020071317100022528,0.00021952417744430902
323.17084854801107 Da,324.178125,323.17084854801107,,,,,False,4.353535401274609e-05,5.140210780076915e-05,5.0976203010094915e-05,,,,4.613531132551488e-05,,,,,,,
323.17895354801107 Da,324.18623,323.17895354801107,,,,,False,0.00011241592057433608,8.333939589583692e-05,0.00010768994928778596,8.037962258791866e-05,9.729135016680683e-05,8.711422890278276e-05,0.00010131592599079606,5.5828389356628124e-05,4.976007240556887e-05,5.466700484868241e-05,4.46077759967624e-05,4.5112417791179085e-05,5.3409710328710134e-05,5.475299856688033e-05
323.20723354801106 Da,324.21451,323.20723354801106,,,,,False,0.00027864960521984343,0.000251491388955005,0.00026009252739083236,0.00020906182332564117,0.00022252460658242541,0.0001889767975511066,0.00019264935716091665,4.209296705666113e-05,3.811261151093404e-05,5.462144152855187e-05,,,,
323.2153335480111 Da,324.22261000000003,323.2153335480111,,,,,False,,4.471638376010695e-05,4.223179279106767e-05,6.189648672258234e-05,,,,5.9442921716325013e-05,,,3.9791430770030234e-05,,4.336511967793641e-05,
323.23077354801103 Da,324.23805,323.23077354801103,,,,,False,,,,,,,,5.9825599776672755e-05,6.476560632169047e-05,7.291998205711474e-05,8.650993243471093e-05,7.197490112900517e-05,7.626965489680023e-05,7.09040337962092e-05
323.251803548011 Da,324.25908,323.251803548011,,,,,False,5.1923638366205854e-05,,,,,5.206080852520458e-05,,,,,,,,
323.80089354801106 Da,324.80817,323.80089354801106,,,,,False,0.00010091106358072968,0.00011085097394671887,0.0001190822762262624,0.0001653010364828669,0.00015815805582863055,0.00015691590665368823,0.00015537419787395743,9.495008863902768e-05,9.766648584647516e-05,0.00016696089672576646,0.00019882667981051293,0.00017632129772619077,0.00019358768848665018,0.00019323371646389335
323.845358548011 Da,324.85263499999996,323.845358548011,,,,,False,5.225842452283676e-05,5.4239114667093136e-05,5.80712769266494e-05,5.205461360598863e-05,5.851107542066978e-05,4.9219473442605437e-05,6.282098840679792e-05,6.61185048092061e-05,6.055623586468233e-05,6.76386376037395e-05,7.947764509208976e-05,6.683461806862616e-05,6.256326533945236e-05,7.385871475311249e-05
324.082113548011 Da,325.08939,324.082113548011,,,,,False,,,4.1231894856926554e-05,,,,,4.6089222338844884e-05,4.0916782855814705e-05,,,,,
324.09750354801105 Da,325.10478,324.09750354801105,,,,,False,0.0001134692892659839,0.00014163366567792116,0.00010229281341800197,0.00011444717959518662,0.0001069848693855635,0.00011592706584342993,0.0001248320470736886,0.0002338344424918254,0.0002269778896479443,0.0001984593755822552,0.00021982575686057976,0.00023916192698459363,0.00028324621693262867,0.00022971350796772126
324.11848354801106 Da,325.12576,324.11848354801106,,,,,False,0.00046463071123121005,0.0004896736134940566,0.0004923434772450119,0.00045823255053412137,0.0004512015518835223,0.00042800815503226303,0.0004713331304979388,0.0005022484054047747,0.0005034552775559087,0.00047685272849651083,0.00047566996826997127,0.0004885858108020937,0.00046058434358587367,0.0004583754333201901
324.13389354801103 Da,325.14117,324.13389354801103,['HMDB0011675'],['DHAP(10:0)'],['C13H25O7P'],1,True,4.197629532528121e-05,7.08808779202075e-05,8.840169318434725e-05,5.9996955354357316e-05,,5.850252212402825e-05,6.648013271500046e-05,0.0001074518881000701,0.00012342633859231512,0.00011315697229040562,0.00013207189979489828,0.00011057084824446007,0.00011639795714614933,0.00012597999535128937
324.15486354801106 Da,325.16214,324.15486354801106,"['HMDB0014716', 'HMDB0259521']","['Valaciclovir', 'D-Valacyclovir']","['C13H20N6O4', 'C13H20N6O4']",2,True,0.001073195503019497,0.0010722413880743323,0.0010260023408976465,0.0010337059645420092,0.0010620761730661507,0.0010335022838615726,0.001008795197045612,0.001180597571550959,0.001025123596106156,0.0010052356606238195,0.0010366778602797343,0.0010242847509228607,0.0009383680910645939,0.0009662413746244639
324.17026354801106 Da,325.17754,324.17026354801106,,,,,False,0.00014903591825439253,0.00013951724230364633,0.0001482634271408881,0.00013702642084171906,0.00014746321440953835,0.00016097383151849416,0.00016669320302666054,9.962735721601801e-05,8.16825846430679e-05,7.38285813385472e-05,8.3523139909438e-05,7.759874156226052e-05,9.254830585467935e-05,8.817536399431138e-05
324.19125354801105 Da,325.19853,324.19125354801105,,,,,False,0.0011989732390373202,0.0012492433920891712,0.0012274735523440344,0.001170380802801911,0.001229187078114781,0.0012380390754864097,0.0012219065364425601,0.00043352889408946335,0.00036470633234973407,0.0003406601417526338,0.0003562246066470135,0.0003252770931200328,0.0003327266727003409,0.00031204807313522947
324.20413354801104 Da,325.21141,324.20413354801104,,,,,False,5.681164732142285e-05,6.005864483663363e-05,6.366745548216671e-05,7.78804933963115e-05,8.359717834950707e-05,7.514133677301394e-05,7.623793027975486e-05,,,,,,,4.226969044818945e-05
324.206548548011 Da,325.213825,324.206548548011,,,,,False,0.00011816664050084887,0.00012354852779947743,0.00013936906394974548,0.00013512810906063784,0.00013387040462606726,0.0001472771151908489,0.00015264185827783652,0.00012709807723275274,0.0001020017638044311,9.00787728021195e-05,0.00011588893279845683,0.0001144498193442724,0.00011164778043284691,0.0001110007520392451
324.2106035480111 Da,325.21788000000004,324.2106035480111,,,,,False,4.6697660164501844e-05,4.370519013408296e-05,,,,,,,,,,,,
324.22764354801103 Da,325.23492,324.22764354801103,,,,,False,0.001047119537297951,0.0010807066118605315,0.0010667761789536466,0.0010864575965924275,0.0011044535067566358,0.001085448061786798,0.0010431428121865122,0.0009274922675780432,0.0009169809668878757,0.0009542544394355702,0.0009665517797092713,0.0009420484611834789,0.0009185757927875776,0.0009523830731027685
324.264028548011 Da,325.271305,324.264028548011,,,,,False,0.00014980271523870053,0.00012922409157809615,0.00014936267562863377,0.0001551097272578291,0.00015395965698017228,0.00015285718915770244,0.00015059271078363509,0.00010898260034146105,8.746366096667153e-05,0.00011033453575541187,9.488962057528322e-05,0.00010591582722454686,8.957947560936833e-05,0.00010264501141586992
324.879443548011 Da,325.88671999999997,324.879443548011,,,,,False,,,,,4.194348271275901e-05,,4.1158333810882895e-05,,,,,,,
325.00681354801105 Da,326.01409,325.00681354801105,,,,,False,,,,,,,,0.0002906460424568955,0.0003235565396677341,0.0002973247123944072,0.00030613405187354263,0.00027562438790808654,0.0002780999062617895,0.0002765866773242801
